id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,laba_negatif,omset_bin_temp,total_tenaga_kerja,usia_usaha,profit_margin,roa,asset_turnover,status_laba,Cluster
288211167.0,UD. Lana Saprahan Salsa,Kesehatan,53,15,2436813.0,5103777.0,Website Sendiri,859,Belum Terdaftar,2009,2666964.0,204000000.0,859,0,Rendah,68,16,0.5225470230092296,1.0944470936230668,2.0944466832511632,Laba Positif,0
288211168.0,UD. Marsel Adyatma,Kesehatan,10,93,3391303.0,23737889.0,Website Sendiri,341,Terdaftar,2020,20346586.0,309000000.0,341,0,Sedang,103,5,0.8571354067273882,5.999634948680508,6.999634653808682,Laba Positif,1
288211169.0,UD. Qiana Mahendra,Jasa,42,32,2621873.0,33429287.0,Lazada,260,Belum Terdaftar,2019,30807414.0,222000000.0,260,0,Sedang,74,6,0.921569553021889,11.750150464896482,12.7501500834899,Laba Positif,1
288211170.0,UD. Mira Wening Yoga,Pendidikan,85,50,9124045.0,33911845.0,Shopee,972,Belum Terdaftar,2010,24787800.0,405000000.0,972,0,Tinggi,135,15,0.7309481176577648,2.716755264057196,3.716755154456696,Laba Positif,1
288211171.0,UD. Shinta Widjaja,Perdagangan,82,60,8918615.0,25108569.0,Website Sendiri,697,Terdaftar,2000,16189954.0,426000000.0,697,0,Sedang,142,25,0.6447979315428956,1.8152989208191048,2.8152988086940844,Laba Positif,0
288211172.0,UD. Habib Kusumasari,Perdagangan,7,78,3380311.0,44283138.0,Lazada,493,Belum Terdaftar,2017,40902827.0,255000000.0,493,0,Tinggi,85,8,0.9236659352445634,12.10031115470998,13.1003108588793,Laba Positif,1
288211173.0,UD. Alvino Dewangga,Jasa,22,58,7652241.0,2004703.0,Shopee,382,Terdaftar,2024,-5647538.0,240000000.0,382,1,Rendah,80,1,-2.81714307947707,-0.7380239673549268,0.2619759019644177,Laba Negatif / Nol,0
288211174.0,UD. Nadia Wiyata,Kesehatan,52,71,6064947.0,47682154.0,Lazada,218,Terdaftar,2010,41617207.0,369000000.0,218,0,Tinggi,123,15,0.8728046582626142,6.861923136026888,7.861922971145012,Laba Positif,1
288211175.0,UD. Widi Harmoni,Perdagangan,86,3,3082756.0,25495215.0,Shopee,787,Belum Terdaftar,2011,22412459.0,267000000.0,787,0,Sedang,89,14,0.8790848840033362,7.270264571615603,8.270264247230644,Laba Positif,1
288211176.0,UD. Abdi Madya,Kesehatan,39,1,7166752.0,7603498.0,Tokopedia,150,Belum Terdaftar,2009,436746.0,120000000.0,150,0,Rendah,40,16,0.0574401338120778,0.0609405682043179,1.060940428671115,Laba Positif,0
288211177.0,UD. Naufal Citra,Kesehatan,8,70,9936027.0,13989897.0,Bukalapak,581,Terdaftar,2016,4053870.0,234000000.0,581,0,Rendah,78,9,0.2897712335000584,0.4079970386556881,1.407996938011849,Laba Positif,0
288211178.0,UD. Zulfa Pusaka Ujang,Pendidikan,23,57,2786270.0,36085769.0,Lazada,800,Belum Terdaftar,2005,33299499.0,240000000.0,800,0,Tinggi,80,20,0.922787542014484,11.95127789077229,12.951277531869655,Laba Positif,1
288211179.0,UD. Halim Tirtayasa,Perdagangan,75,61,8422009.0,39567152.0,Lazada,295,Belum Terdaftar,2013,31145143.0,408000000.0,295,0,Tinggi,136,12,0.7871464242069678,3.698065307450359,4.6980651887138585,Laba Positif,1
288211180.0,UD. Asep Wangi,Jasa,75,97,3476384.0,41039885.0,Lazada,129,Belum Terdaftar,2017,37563501.0,516000000.0,129,0,Tinggi,172,8,0.915292527859361,10.805333989187044,11.805333701531907,Laba Positif,1
288211181.0,UD. Priska Jati,Perdagangan,95,24,5516510.0,32347166.0,Lazada,838,Belum Terdaftar,2002,26830656.0,357000000.0,838,0,Sedang,119,23,0.82945922281231,4.863700262720404,5.863700081446407,Laba Positif,1
288211182.0,UD. Gisel Mahendra Alma,Perdagangan,0,70,7269870.0,5107400.0,Tokopedia,293,Belum Terdaftar,2006,-2162470.0,213000000.0,293,1,Rendah,70,19,-0.4233992983907079,-0.2974564473014721,0.7025434151445054,Laba Negatif / Nol,0
288211183.0,UD. Yani Darma,Perdagangan,69,24,6794351.0,45506671.0,Bukalapak,160,Terdaftar,2009,38712320.0,279000000.0,160,0,Tinggi,93,16,0.8506954760392058,5.697720695071435,6.697720547890365,Laba Positif,1
288211184.0,UD. Alif Pramana,Kesehatan,3,65,1835126.0,12275141.0,Bukalapak,974,Terdaftar,2011,10440015.0,204000000.0,974,0,Rendah,68,14,0.8505005481810313,5.6889877376334175,6.688987192712003,Laba Positif,0
288211185.0,UD. Desi Radhitya Tegar,Pendidikan,60,25,4070792.0,27513648.0,Website Sendiri,314,Terdaftar,2007,23442856.0,255000000.0,314,0,Sedang,85,18,0.8520445979375546,5.758793434104854,6.758793188452471,Laba Positif,1
288211186.0,UD. Opik Panji Alvino,Kesehatan,76,99,6716405.0,49705077.0,Tokopedia,423,Belum Terdaftar,2012,42988672.0,525000000.0,423,0,Tinggi,175,13,0.864874852424535,6.400546959192163,7.40054681030301,Laba Positif,1
288211187.0,UD. Jihan Kencana,Kesehatan,63,54,4219093.0,28729022.0,Bukalapak,210,Terdaftar,2023,24509929.0,351000000.0,210,0,Sedang,117,2,0.8531417514615794,5.809287254562236,6.809287017544525,Laba Positif,1
288211188.0,UD. Yessi Utama,Kesehatan,35,2,6497738.0,38339768.0,Bukalapak,619,Terdaftar,2023,31842030.0,111000000.0,619,0,Tinggi,37,2,0.8305222183263545,4.900478458737724,5.900478304838037,Laba Positif,1
288211189.0,UD. Qanita Berkarya,Kesehatan,40,45,4802789.0,47373813.0,Shopee,377,Belum Terdaftar,2003,42571024.0,255000000.0,377,0,Tinggi,85,22,0.8986193089709855,8.863811243048312,9.863811034836,Laba Positif,1
288211190.0,UD. Diyan Sumirat,Jasa,37,28,6520417.0,26468257.0,Shopee,35,Belum Terdaftar,2013,19947840.0,195000000.0,35,0,Sedang,65,12,0.753651411437806,3.0592885302752064,4.059288376910805,Laba Positif,1
288211191.0,UD. Bayu Sudarsana,Jasa,81,57,806953.0,31603831.0,Tokopedia,389,Belum Terdaftar,2022,30796878.0,414000000.0,389,0,Sedang,138,3,0.9744665773441652,38.16435385412304,39.16435261489502,Laba Positif,2
288211192.0,UD. Uti Cempaka,Jasa,14,10,1771669.0,47649681.0,Tokopedia,346,Belum Terdaftar,2007,45878012.0,72000000.0,346,0,Tinggi,24,18,0.9628188494521328,25.895348456541004,26.895347892101803,Laba Positif,2
288211193.0,UD. Intan Prana,Jasa,47,20,5303747.0,13966301.0,Bukalapak,939,Belum Terdaftar,2002,8662554.0,201000000.0,939,0,Rendah,67,23,0.6202467911692015,1.6332891381717232,2.633288949625812,Laba Positif,0
288211194.0,UD. Tari Cahaya,Jasa,96,42,7865282.0,30827967.0,Shopee,589,Belum Terdaftar,2004,22962685.0,414000000.0,589,0,Sedang,138,21,0.7448653443522454,2.9194988915211315,3.919498764380125,Laba Positif,1
288211195.0,UD. Yusuf Jayabaya,Perdagangan,29,3,6922038.0,1794366.0,Shopee,599,Terdaftar,2000,-5127672.0,96000000.0,599,1,Rendah,32,25,-2.8576495220877334,-0.7407747919363066,0.2592250635975902,Laba Negatif / Nol,0
288211196.0,UD. Tono Madya,Pendidikan,99,68,2314205.0,49193252.0,Bukalapak,267,Belum Terdaftar,2011,46879047.0,501000000.0,267,0,Tinggi,167,14,0.9529568414595392,20.25707607706488,21.25707564495123,Laba Positif,1
288211197.0,UD. Wawan Jayabaya,Jasa,62,69,689742.0,7205930.0,Bukalapak,825,Belum Terdaftar,2004,6516188.0,393000000.0,825,0,Rendah,131,21,0.9042812094648144,9.447269490230418,10.447268040415054,Laba Positif,0
288211198.0,UD. Tasya Jati,Pendidikan,24,21,7240879.0,14780226.0,Lazada,591,Belum Terdaftar,2012,7539347.0,135000000.0,591,0,Rendah,45,13,0.5100968341013977,1.0412197136259682,2.0412195755212075,Laba Positif,0
288211199.0,UD. Desi Sukma,Kesehatan,3,5,1016514.0,24756174.0,Lazada,513,Terdaftar,2006,23739660.0,24000000.0,513,0,Sedang,8,19,0.958938931397924,23.35396919868374,24.353968214930426,Laba Positif,1
288211200.0,UD. Laila Permai Miko,Pendidikan,17,77,6429511.0,23832066.0,Tokopedia,466,Belum Terdaftar,2022,17402555.0,282000000.0,466,0,Sedang,94,3,0.7302159313331907,2.7066680954946505,3.706667939961851,Laba Positif,0
288211201.0,UD. Teguh Jayawarsa Dina,Jasa,44,21,4661732.0,27746524.0,Tokopedia,929,Belum Terdaftar,2021,23084792.0,195000000.0,929,0,Sedang,65,4,0.8319885823540065,4.951976443095304,5.951976228582804,Laba Positif,1
288211202.0,UD. Omar Sentosa,Pendidikan,96,15,1783804.0,11441270.0,Website Sendiri,407,Terdaftar,2009,9657466.0,333000000.0,407,0,Rendah,111,16,0.8440903112949601,5.413969576270949,6.413969015671556,Laba Positif,0
288211203.0,UD. Veronika Sunardi,Jasa,83,95,9760397.0,24667658.0,Shopee,854,Terdaftar,2017,14907261.0,534000000.0,854,0,Sedang,178,8,0.6043241071234202,1.5273210170322973,2.5273209145774587,Laba Positif,0
288211204.0,UD. Willy Utama,Jasa,84,35,6004458.0,46520879.0,Lazada,340,Belum Terdaftar,2023,40516421.0,357000000.0,340,0,Tinggi,119,2,0.870929806142962,6.747722151154667,7.747721984611769,Laba Positif,1
288211205.0,UD. Muthia Jayawarsa,Jasa,64,49,5525103.0,18638267.0,Shopee,625,Belum Terdaftar,2004,13113164.0,339000000.0,625,0,Sedang,113,21,0.7035612965754114,2.373378673053032,3.373378492060964,Laba Positif,0
288211206.0,UD. Elyas Widhi,Kesehatan,97,57,628344.0,35745453.0,Website Sendiri,354,Belum Terdaftar,2011,35117109.0,462000000.0,354,0,Tinggi,154,14,0.9824216808100968,55.88826043017769,56.8882588386953,Laba Positif,2
288211207.0,UD. Pasha Baswara,Jasa,72,70,9140834.0,18719143.0,Website Sendiri,807,Terdaftar,2010,9578309.0,426000000.0,807,0,Sedang,142,15,0.5116852031268097,1.0478593038819757,2.0478591944827795,Laba Positif,0
288211208.0,UD. Nina Sehat,Pendidikan,64,86,1344864.0,8116752.0,Website Sendiri,481,Terdaftar,2018,6771888.0,450000000.0,481,0,Rendah,150,7,0.834309975922638,5.035366375063668,6.035365631494611,Laba Positif,0
288211209.0,UD. Kinan Sidarta,Perdagangan,26,50,7962923.0,35323382.0,Tokopedia,939,Belum Terdaftar,2008,27360459.0,228000000.0,939,0,Tinggi,76,17,0.7745707425588314,3.435981430941699,4.4359813053596895,Laba Positif,1
288211210.0,UD. Ulya Bratadikara Rafa,Kesehatan,78,77,9252042.0,20863089.0,Tokopedia,672,Terdaftar,2023,11611047.0,465000000.0,672,0,Sedang,155,2,0.5565353454354077,1.25497114529191,2.254971037207674,Laba Positif,0
288211211.0,UD. Vina Maheswara,Jasa,87,46,1260812.0,19131493.0,Shopee,476,Terdaftar,2010,17870681.0,399000000.0,476,0,Sedang,133,15,0.9340975148098732,14.173934596169298,15.173933803030266,Laba Positif,1
288211212.0,UD. Fanny Mandala,Jasa,59,52,6283341.0,27848059.0,Bukalapak,74,Belum Terdaftar,2011,21564718.0,333000000.0,74,0,Sedang,111,14,0.7743705665672941,3.4320458762231945,4.432045717072221,Laba Positif,1
288211213.0,UD. Galih Madani,Jasa,58,5,2225791.0,16932083.0,Tokopedia,856,Belum Terdaftar,2006,14706292.0,189000000.0,856,0,Rendah,63,19,0.868545891929192,6.607217565702456,7.607217116424176,Laba Positif,0
288211214.0,UD. Desta Wiyata,Perdagangan,24,24,579179.0,30414739.0,Lazada,771,Terdaftar,2020,29835560.0,144000000.0,771,0,Sedang,48,5,0.9809572595392893,51.51345005007079,52.51344832349184,Laba Positif,2
288211215.0,UD. Carissa Pamungkas,Pendidikan,33,2,7638181.0,45677065.0,Lazada,370,Terdaftar,2006,38038884.0,105000000.0,370,0,Tinggi,35,19,0.8327786202379986,4.980096572718482,5.980096441797276,Laba Positif,1
288211216.0,UD. Yola Bima,Perdagangan,49,12,8413638.0,38250245.0,Lazada,385,Belum Terdaftar,2023,29836607.0,183000000.0,385,0,Tinggi,61,2,0.7800369963633698,3.5462190616925686,4.546218942837933,Laba Positif,1
288211217.0,UD. Abdi Kusumasari,Jasa,54,52,1088392.0,3124875.0,Website Sendiri,951,Belum Terdaftar,2009,2036483.0,318000000.0,951,0,Rendah,106,16,0.6517004194726447,1.87109160018486,2.87109068139909,Laba Positif,0
288211218.0,UD. Jaya Alam,Pendidikan,9,66,544628.0,33990160.0,Shopee,839,Terdaftar,2023,33445532.0,225000000.0,839,0,Tinggi,75,2,0.9839768631869676,61.4097523268133,62.40975049070101,Laba Positif,2
288211219.0,UD. Harun Persada Joko,Pendidikan,93,30,744925.0,35374828.0,Website Sendiri,575,Terdaftar,2007,34629903.0,369000000.0,575,0,Tinggi,123,18,0.9789419194082888,46.48770884624781,47.4877075038326,Laba Positif,2
288211220.0,UD. Nando Adhi,Pendidikan,57,66,5451131.0,26615584.0,Lazada,409,Terdaftar,2024,21164453.0,369000000.0,409,0,Sedang,123,1,0.795190224073602,3.882579434877013,4.8825792514288775,Laba Positif,1
288211221.0,UD. Vera Tirtaatmaja,Perdagangan,88,80,1454335.0,6235311.0,Lazada,965,Terdaftar,2012,4780976.0,504000000.0,965,0,Rendah,168,13,0.766758102882422,3.2873943847914098,4.287393697192396,Laba Positif,0
288211222.0,UD. Santi Sumirat Yudi,Jasa,0,54,2222160.0,28449362.0,Website Sendiri,363,Terdaftar,2005,26227202.0,168000000.0,363,0,Sedang,54,20,0.9218906588523617,11.802566060694971,12.802565610682574,Laba Positif,1
288211223.0,UD. Qayla Madya,Pendidikan,85,65,1430672.0,10859839.0,Lazada,756,Terdaftar,2006,9429167.0,450000000.0,756,0,Rendah,150,19,0.8682602137784718,6.590721289910412,7.59072059093867,Laba Positif,0
288211224.0,UD. Elen Elok,Jasa,87,4,7725120.0,49895620.0,Lazada,714,Terdaftar,2009,42170500.0,273000000.0,714,0,Tinggi,91,16,0.8451743691094655,5.458878896524728,6.458878767076917,Laba Positif,1
288211225.0,UD. Miko Sumringah,Perdagangan,55,8,5737549.0,40347625.0,Shopee,835,Terdaftar,2008,34610076.0,189000000.0,835,0,Tinggi,63,17,0.8577970857566688,6.032204686669397,7.032204512378977,Laba Positif,1
288211226.0,UD. Arman Resaputra,Pendidikan,26,28,4346369.0,29125817.0,Lazada,927,Terdaftar,2002,24779448.0,162000000.0,927,0,Sedang,54,23,0.8507726031934966,5.701182365974365,6.701182135897312,Laba Positif,1
288211227.0,UD. Nara Wiratama,Jasa,89,34,5489620.0,34812572.0,Website Sendiri,702,Belum Terdaftar,2021,29322952.0,369000000.0,702,0,Tinggi,123,4,0.8423092426980333,5.341525762889642,6.341525580727704,Laba Positif,1
288211228.0,UD. Pasha Senopati,Pendidikan,15,99,1286353.0,6983773.0,Website Sendiri,779,Terdaftar,2010,5697420.0,342000000.0,779,0,Rendah,114,15,0.8158081862328306,4.429122931945638,5.429122154554656,Laba Positif,0
288211229.0,UD. Qori Adiwarna,Perdagangan,37,34,4198629.0,31003008.0,Bukalapak,314,Belum Terdaftar,2009,26804379.0,213000000.0,314,0,Sedang,71,16,0.8645734676914747,6.384077425255381,7.384077187082453,Laba Positif,1
288211230.0,UD. Hilmi Asa,Perdagangan,52,49,7290258.0,31846539.0,Lazada,918,Belum Terdaftar,2013,24556281.0,303000000.0,918,0,Sedang,101,12,0.77108159944534,3.3683688055527243,4.368368668383386,Laba Positif,1
288211231.0,UD. Putri Nusa,Perdagangan,67,29,4668507.0,31130126.0,Bukalapak,428,Belum Terdaftar,2003,26461619.0,296371183.91660464,428,0,Sedang,96,22,0.8500324781842361,5.668110454132241,6.668110239931044,Laba Positif,1
288211232.0,UD. Erni Asri,Pendidikan,22,14,9436328.0,26016068.0,Website Sendiri,542,Belum Terdaftar,2001,16579740.0,108000000.0,542,0,Sedang,36,24,0.6372884389259577,1.757011651458952,2.757011545485538,Laba Positif,0
288211233.0,UD. Citra Swargaloka,Kesehatan,82,28,8496521.0,1001829.0,Bukalapak,818,Terdaftar,2020,-7494692.0,330000000.0,818,1,Rendah,110,5,-7.481001766766817,-0.8820894008160045,0.1179104814887785,Laba Negatif / Nol,0
288211234.0,UD. Chiko Sentosa,Perdagangan,55,24,3444989.0,19689363.0,Lazada,593,Terdaftar,2014,16244374.0,237000000.0,593,0,Sedang,79,11,0.8250329467218951,4.715361728190793,5.715361437914188,Laba Positif,0
288211235.0,UD. Khalid Santosa,Jasa,78,74,1407099.0,16097116.0,Tokopedia,166,Belum Terdaftar,2019,14690017.0,456000000.0,166,0,Rendah,152,6,0.9125868315425676,10.439923957074834,11.439923246393292,Laba Positif,0
288211236.0,UD. Rangga Manik,Kesehatan,94,56,6348203.0,25450777.0,Shopee,247,Terdaftar,2003,19102574.0,450000000.0,247,0,Sedang,150,22,0.7505693539113029,3.009130456425156,4.009130298900288,Laba Positif,1
288211237.0,UD. Sinta Adiwarna,Perdagangan,87,50,3024236.0,14949513.0,Lazada,850,Belum Terdaftar,2023,11925277.0,411000000.0,850,0,Rendah,137,2,0.7977033233321164,3.9432349382670737,4.943234607605158,Laba Positif,0
288211238.0,UD. Jasmine Darma,Pendidikan,74,67,3030173.0,24523162.0,Bukalapak,574,Belum Terdaftar,2002,21492989.0,423000000.0,574,0,Sedang,141,23,0.8764362492717599,7.092988389445623,8.09298805943157,Laba Positif,1
288211239.0,UD. Grego Lingga Jafar,Jasa,52,57,5157843.0,12825912.0,Bukalapak,653,Belum Terdaftar,2022,7668069.0,327000000.0,653,0,Rendah,109,3,0.5978575560273954,1.4866810628627,2.486680868983242,Laba Positif,0
288211240.0,UD. Utha Luhur,Pendidikan,73,11,2335355.0,1851563.0,Bukalapak,716,Belum Terdaftar,2013,-483792.0,252000000.0,716,1,Rendah,84,12,-0.2612882946525208,-0.2071598505752442,0.7928397212245156,Laba Negatif / Nol,0
288211241.0,UD. Fira Maju,Jasa,71,95,7617284.0,9162536.0,Website Sendiri,380,Terdaftar,2009,1545252.0,498000000.0,380,0,Rendah,166,16,0.1686489233276766,0.2028612556836195,1.2028611244032488,Laba Positif,0
288211242.0,UD. Jasmine Maju,Perdagangan,66,68,1729007.0,45223720.0,Lazada,884,Terdaftar,2009,43494713.0,402000000.0,884,0,Tinggi,134,16,0.9617676749774748,25.1558772429046,26.15587666453828,Laba Positif,2
288211243.0,UD. Miko Sari,Perdagangan,18,36,3987348.0,37670424.0,Bukalapak,525,Belum Terdaftar,2004,33683076.0,162000000.0,525,0,Tinggi,54,21,0.8941517383995535,8.447486287255016,9.44748603646182,Laba Positif,1
288211244.0,UD. Najwa Sukarela,Kesehatan,3,24,3564438.0,18992457.0,Website Sendiri,100,Terdaftar,2010,15428019.0,81000000.0,100,0,Sedang,27,15,0.8123234496556475,4.328316181031573,5.328315900482516,Laba Positif,0
288211245.0,UD. Zulkarnaen Kelana,Perdagangan,28,67,8494397.0,30444134.0,Lazada,302,Belum Terdaftar,2012,21949737.0,285000000.0,302,0,Sedang,95,13,0.7209840910244288,2.584025024492613,3.5840249067679664,Laba Positif,1
288211246.0,UD. Lintang Mardika,Perdagangan,44,23,5132231.0,29924987.0,Website Sendiri,119,Belum Terdaftar,2019,24792756.0,201000000.0,119,0,Sedang,67,6,0.8284967733320394,4.830794087250927,5.830793892403928,Laba Positif,1
288211247.0,UD. Oniel Terang,Jasa,20,35,8490746.0,46334112.0,Lazada,387,Terdaftar,2013,37843366.0,165000000.0,387,0,Tinggi,55,12,0.8167495512431628,4.457012557316806,5.457012439541539,Laba Positif,1
288211248.0,UD. Dina Panji,Kesehatan,53,1,3228112.0,30313503.0,Website Sendiri,999,Belum Terdaftar,2002,27085391.0,162000000.0,999,0,Sedang,54,23,0.8935090776704666,8.390471770969604,9.390471461191105,Laba Positif,1
288211249.0,UD. Fatiah Bersemi,Jasa,72,34,3317666.0,37215189.0,Website Sendiri,472,Belum Terdaftar,2002,33897523.0,318000000.0,472,0,Tinggi,106,23,0.910851805405266,10.21727708055088,11.217276779134252,Laba Positif,1
288211250.0,UD. Wulan Bima Chintya,Pendidikan,51,99,8411936.0,24862229.0,Shopee,409,Belum Terdaftar,2022,16450293.0,450000000.0,409,0,Sedang,150,3,0.6616579848227613,1.9555891823726208,2.955589063493937,Laba Positif,0
288211251.0,UD. Ovan Sumirat,Perdagangan,17,7,9268799.0,26758038.0,Shopee,869,Terdaftar,2020,17489239.0,72000000.0,869,0,Sedang,24,5,0.6536069029572757,1.886893556878992,2.8868934489901608,Laba Positif,1
288211252.0,UD. Fani Atma,Perdagangan,82,72,6745670.0,34135314.0,Tokopedia,704,Belum Terdaftar,2012,27389644.0,462000000.0,704,0,Tinggi,154,13,0.8023843928201629,4.06032906140842,5.060328913165199,Laba Positif,1
288211253.0,UD. Syana Hastinapura,Pendidikan,16,27,3884916.0,20507606.0,Bukalapak,469,Belum Terdaftar,2020,16622690.0,129000000.0,469,0,Sedang,43,5,0.8105621489625776,4.278776097404397,5.278775839998641,Laba Positif,0
288211254.0,UD. Rendi Kamajaya,Perdagangan,43,59,9191401.0,11095381.0,Lazada,482,Terdaftar,2011,1903980.0,306000000.0,482,0,Rendah,102,14,0.1716011219802977,0.2071479410866808,1.2071478322893503,Laba Positif,0
288211255.0,UD. Taufan Saputrautama,Jasa,0,53,2547646.0,38886909.0,Bukalapak,37,Belum Terdaftar,2022,36339263.0,228000000.0,37,0,Tinggi,53,3,0.9344857434031144,14.263853273236048,15.26385288071699,Laba Positif,1
288211256.0,UD. Sani Utama,Jasa,5,43,9479204.0,49901394.0,Lazada,644,Belum Terdaftar,2007,40422190.0,144000000.0,644,0,Tinggi,48,18,0.8100412824130467,4.26430170040631,5.264301594912231,Laba Positif,1
288211257.0,UD. Wira Mahkota,Perdagangan,94,9,866732.0,2790997.0,Tokopedia,69,Belum Terdaftar,2021,1924265.0,309000000.0,69,0,Rendah,103,4,0.6894540949151522,2.2201358434489054,3.2201346896910583,Laba Positif,0
288211258.0,UD. Rafa Sidarta,Kesehatan,26,4,8406370.0,16778430.0,Tokopedia,382,Terdaftar,2014,8372060.0,90000000.0,382,0,Rendah,30,11,0.4989775265637174,0.9959184528020474,1.995918333844652,Laba Positif,0
288211259.0,UD. Cipta Adikara,Perdagangan,46,46,7128423.0,24214464.0,Lazada,254,Belum Terdaftar,2013,17086041.0,276000000.0,254,0,Sedang,92,12,0.7056129879392339,2.396888989768285,3.396888849484823,Laba Positif,0
288211260.0,UD. Alma Segar Bayu,Pendidikan,97,30,8728529.0,2241761.0,Website Sendiri,887,Terdaftar,2007,-6486768.0,381000000.0,887,1,Rendah,127,18,-2.893602443078257,-0.7431684372970019,0.2568314481361695,Laba Negatif / Nol,0
288211261.0,UD. Yoga Bersemi,Pendidikan,45,28,4666770.0,6998459.0,Shopee,653,Terdaftar,2002,2331689.0,219000000.0,653,0,Rendah,73,23,0.3331717263512258,0.4996364724131524,1.499636258132229,Laba Positif,0
288211262.0,UD. Tasya Trisula,Jasa,90,2,3486409.0,24052313.0,Lazada,620,Terdaftar,2022,20565904.0,276000000.0,620,0,Sedang,92,3,0.8550488738838184,5.8988770683884,6.898876781560402,Laba Positif,1
288211263.0,UD. Gema Jayaningrat,Pendidikan,90,25,6764418.0,46915651.0,Website Sendiri,432,Belum Terdaftar,2017,40151233.0,345000000.0,432,0,Tinggi,115,8,0.8558174359380106,5.935651384102611,6.935651236270255,Laba Positif,1
288211264.0,UD. Naila Alam,Jasa,34,94,3941227.0,1517807.0,Lazada,590,Terdaftar,2011,-2423420.0,384000000.0,590,1,Rendah,128,14,-1.5966578117917418,-0.6148895724885747,0.3851101737833995,Laba Negatif / Nol,0
288211265.0,UD. Marwan Kusumah,Kesehatan,56,1,2522679.0,7632715.0,Lazada,251,Terdaftar,2006,5110036.0,171000000.0,251,0,Rendah,57,19,0.6694911745701007,2.0256378137536277,3.0256374173498024,Laba Positif,0
288211266.0,UD. Oniel Putra,Jasa,11,78,3470407.0,34634395.0,Lazada,38,Belum Terdaftar,2007,31163988.0,267000000.0,38,0,Tinggi,89,18,0.8997988011686417,8.979920516550216,9.979920228399658,Laba Positif,1
288211267.0,UD. Mira Jagad,Perdagangan,28,76,6468631.0,6322020.0,Lazada,770,Terdaftar,2002,-146611.0,312000000.0,770,1,Rendah,104,23,-0.0231905272064107,-0.0226649158585617,0.9773349295492464,Laba Negatif / Nol,0
288211268.0,UD. Desi Wiraatmaja,Pendidikan,56,91,9047966.0,4440283.0,Lazada,538,Belum Terdaftar,2012,-4607683.0,441000000.0,538,1,Rendah,147,13,-1.0377000660318123,-0.5092506416082199,0.4907492478697148,Laba Negatif / Nol,0
288211269.0,UD. Cinta Suryaputra,Perdagangan,69,55,8150559.0,2418195.0,Website Sendiri,680,Terdaftar,2004,-5732364.0,372000000.0,680,1,Rendah,124,21,-2.370512563911279,-0.7033092204707406,0.2966906568383031,Laba Negatif / Nol,0
288211270.0,UD. Hilmi Reswara,Perdagangan,54,13,5172289.0,11622081.0,Tokopedia,789,Belum Terdaftar,2015,6449792.0,201000000.0,789,0,Rendah,67,10,0.5549601181612727,1.2469896312851754,2.246989437947215,Laba Positif,0
288211271.0,UD. Hilmiyah Trisudira,Jasa,36,75,5545976.0,36529655.0,Website Sendiri,109,Belum Terdaftar,2019,30983679.0,333000000.0,109,0,Tinggi,111,6,0.8481787783602451,5.586694463392113,6.586694283081232,Laba Positif,1
288211272.0,UD. Melati Tejakusuma,Jasa,70,14,9712539.0,49681444.0,Shopee,872,Terdaftar,2017,39968905.0,252000000.0,872,0,Tinggi,84,8,0.8045036733533012,4.115185626005144,5.115185523045465,Laba Positif,1
288211273.0,UD. Chiko Setia,Pendidikan,69,84,4332838.0,12611949.0,Website Sendiri,20,Belum Terdaftar,2017,8279111.0,459000000.0,20,0,Rendah,153,8,0.6564497163404549,1.9107820530603608,2.9107818222648016,Laba Positif,0
288211274.0,UD. Rafa Darma,Jasa,52,92,5917034.0,44802734.0,Website Sendiri,951,Belum Terdaftar,2004,38885700.0,432000000.0,951,0,Tinggi,144,21,0.8679313885636669,6.571821866864063,7.571821697860499,Laba Positif,1
288211275.0,UD. Lukman Resaputra,Jasa,82,44,2975746.0,13861155.0,Lazada,432,Terdaftar,2009,10885409.0,378000000.0,432,0,Rendah,126,16,0.7853175449435819,3.658042501597078,4.658042165547004,Laba Positif,0
288211276.0,UD. Kinan Resaputra,Perdagangan,13,98,8964858.0,43630571.0,Tokopedia,679,Terdaftar,2004,34665713.0,333000000.0,679,0,Tinggi,111,21,0.7945280433178827,3.866844196880285,4.866844085333635,Laba Positif,1
288211277.0,UD. Mika Jaladara,Pendidikan,20,46,6746622.0,19945937.0,Tokopedia,937,Terdaftar,2001,13199315.0,198000000.0,937,0,Sedang,66,24,0.6617545386935425,1.956432870192984,2.9564327219706805,Laba Positif,0
288211278.0,UD. Juli Trisaktiatma Zaki,Kesehatan,77,19,1498529.0,8764004.0,Bukalapak,977,Belum Terdaftar,2007,7265475.0,288000000.0,977,0,Rendah,96,18,0.8290131053097299,4.848401433404737,5.848400766084096,Laba Positif,0
288211279.0,UD. Ujang Artha,Jasa,13,17,9556220.0,3335285.0,Tokopedia,467,Terdaftar,2000,-6220935.0,90000000.0,467,1,Rendah,30,25,-1.8651878729440292,-0.6509827472596124,0.3490171480965122,Laba Negatif / Nol,0
